ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
135950	GCF_016862275.1	Contig	below-threshold-mismatch	OK
136094	GCF_000025605.1	Complete Genome	low-coverage	OK
136100	GCF_000768705.1	Contig	below-threshold-mismatch	OK
136160	GCF_000011145.1	Complete Genome	species-match	OK
136274	GCF_016907875.1	Contig	low-coverage	OK
136468	GCF_002877605.2	Contig	species-match	OK
136857	GCF_001021045.1	Complete Genome	below-threshold-mismatch	OK
137265	GCF_900107455.1	Contig	species-match	OK
137266	GCA_001315605.1	Contig	below-threshold-mismatch	OK
137267	GCA_001315585.1	Contig	below-threshold-mismatch	OK
137357	GCF_000504525.1	Contig	species-match	OK
137545	GCF_900638135.1	Complete Genome	species-match	OK
137584	GCF_000948985.2	Complete Genome	below-threshold-mismatch	OK
137591	GCF_001951095.1	Complete Genome	species-match	OK
137658	GCF_002091635.1	Contig	species-match	OK
137733	GCF_900111135.1	Scaffold	low-coverage	OK
137778	GCF_003364265.1	Contig	low-coverage	OK
137779	GCF_024746855.1	Complete Genome	species-match	OK
137838	GCF_900465025.1	Contig	species-match	OK
138074	GCF_009831665.3	Complete Genome	species-match	OK
138279	GCA_025592935.1	Scaffold		
138282	GCA_025592505.1	Scaffold		
138336	GCF_004217455.1	Contig	species-match	OK
138563	GCF_000259275.1	Complete Genome	below-threshold-mismatch	OK
138853	GCF_002441935.1	Complete Genome	species-match	OK
139021	GCF_003096095.1	Complete Genome	species-match	OK
139207	GCF_024054535.1	Contig	below-threshold-mismatch	OK
139438	GCF_004087915.1	Complete Genome	low-coverage	OK
139639	GCA_014898285.1	Contig		
140312	GCA_004125005.1	Scaffold		
140314	GCF_900067125.1	Scaffold	species-match	OK
141349	GCF_001373395.1	Contig	species-match	OK
141389	GCF_900221025.1	Scaffold	species-match	OK
141451	GCF_002162375.1	Complete Genome	low-coverage	OK
141949	GCF_004346265.1	Contig	species-match	OK
142461	GCF_000222605.1	Contig	below-threshold-mismatch	OK
142586	GCA_003450995.1	Scaffold	genus-match	OK
142586	GCA_003483725.1	Scaffold	genus-match	OK
142586	GCA_003543615.1	Scaffold	genus-match	OK
142586	GCA_019417765.1	Scaffold	genus-match	OK
142586	GCA_019418405.1	Scaffold	genus-match	OK
142588	GCF_900111355.1	Scaffold	low-coverage	OK
142842	GCF_900167185.1	Scaffold	low-coverage	OK
142877	GCF_000231405.2	Complete Genome	low-coverage	OK
143223	GCF_900142975.1	Chromosome	species-match	OK
143224	GCF_900156625.1	Contig	below-threshold-mismatch	OK
143361	GCF_000163895.2	Complete Genome	low-coverage	OK
143387	GCF_003732525.1	Complete Genome	subspecies-match	OK
143388	GCA_004006635.1	Complete Genome	species-match	OK
144022	GCA_027922185.1	Scaffold	below-threshold-mismatch	OK
144026	GCF_900103475.1	Contig	below-threshold-mismatch	OK
144053	GCA_000420405.1	Contig	low-coverage	OK
144055	GCF_013359775.1	Contig	below-threshold-mismatch	OK
144178	GCF_000185445.1	Scaffold	species-match	OK
144184	GCF_015351335.1	Contig	below-threshold-mismatch	OK
144185	GCF_014190775.1	Contig	species-match	OK
144191	GCF_022179765.1	Contig	below-threshold-mismatch	OK
144550	GCA_001570465.1	Scaffold	derived-species-match	OK
145261	GCF_025397995.1	Complete Genome	below-threshold-mismatch	OK
145262	GCF_000008645.1	Complete Genome	species-match	OK
145263	GCF_000145295.1	Complete Genome	species-match	OK
145285	GCF_004362495.1	Scaffold	species-match	OK
145287	GCF_001590965.1	Contig	below-threshold-mismatch	OK
145391	GCA_002850375.1	Complete Genome	species-match	OK
145391	GCA_023277465.1	Complete Genome	derived-species-match	OK
145393	GCA_002902465.1	Scaffold	species-match	OK
145458	GCF_018800825.1	Chromosome	species-match	OK
145483	GCF_007988805.1	Contig	species-match	OK
145522	GCA_004519485.1	Chromosome		
145854	GCF_900090325.1	Contig	below-threshold-mismatch	OK
145857	GCF_900091585.1	Contig	below-threshold-mismatch	OK
146017	GCF_010731295.1	Complete Genome	species-match	OK
146018	GCF_001245615.1	Contig	species-match	OK
146020	GCF_001570425.1	Scaffold	species-match	OK
146021	GCF_025823315.1	Scaffold	species-match	OK
146035	GCF_900112555.1	Scaffold	species-match	OK
146826	GCF_000023945.1	Complete Genome	below-threshold-mismatch	OK
146919	GCF_003491185.1	Complete Genome	species-match	OK
146922	GCF_014673495.1	Complete Genome	species-match	OK
146939	GCF_000236665.1	Complete Genome	species-match	OK
146940	GCF_003634965.1	Scaffold	below-threshold-mismatch	OK
147206	GCF_020735465.1	Complete Genome	species-match	OK
147207	GCF_902501455.1	Contig	species-match	OK
147248	GCF_009902005.1	Scaffold	below-threshold-mismatch	OK
147645	GCF_002749495.1	Complete Genome	species-match	OK
147709	GCF_000493735.1	Complete Genome	derived-species-match	OK
147802	GCF_009556455.1	Chromosome	species-match	OK
147809	GCF_001435375.1	Scaffold	below-threshold-mismatch	OK
148447	GCF_000020045.1	Complete Genome	species-match	OK
148448	GCF_900112205.1	Scaffold	below-threshold-mismatch	OK
148449	GCF_003610195.1	Scaffold	below-threshold-mismatch	OK
148453	GCF_900142805.1	Scaffold	below-threshold-mismatch	OK
148454	GCF_900119735.1	Scaffold	low-coverage	OK
148604	GCF_000312405.1	Scaffold	species-match	OK
148813	GCF_000183725.1	Complete Genome	low-coverage	OK
148814	GCF_019575995.1	Complete Genome	species-match	OK
148942	GCA_002202295.1	Complete Genome	species-match	OK
148942	GCA_018604625.1	Complete Genome	species-match	OK
148942	GCA_018604665.1	Complete Genome	species-match	OK
148942	GCA_018604685.1	Complete Genome	species-match	OK
148942	GCA_018604745.1	Complete Genome	species-match	OK
148942	GCA_900636415.1	Complete Genome	derived-species-match	OK
148942	GCA_900637675.1	Complete Genome	species-match	OK
148942	GCA_000026585.1	Complete Genome	species-match	OK
149015	GCF_000420785.1	Scaffold	below-threshold-mismatch	OK
149016	GCF_900636885.1	Complete Genome	species-match	OK
149710	GCA_000390145.1	Contig	derived-species-match	OK
149710	GCA_000565345.1	Contig	derived-species-match	OK
150025	GCF_013410615.1	Contig	mismatch	OK
150026	GCF_013410375.1	Contig	below-threshold-mismatch	OK
150033	GCF_001886195.1	Contig	below-threshold-mismatch	OK
150052	GCA_900635745.1	Complete Genome	derived-species-match	OK
150052	GCA_901472495.1	Complete Genome	subspecies-match	OK
150052	GCA_000009345.1	Complete Genome	derived-species-match	OK
150053	GCA_004368055.1	Complete Genome	subspecies-match	OK
150053	GCA_900637005.1	Complete Genome	subspecies-match	OK
150053	GCA_000192105.1	Complete Genome	derived-species-match	OK
150053	GCA_000253175.1	Complete Genome	derived-species-match	OK
150054	GCA_000246835.1	Complete Genome	species-match	OK
150055	GCF_900475675.1	Complete Genome	species-match	OK
150056	GCF_017583105.1	Contig	species-match	OK
150120	GCF_003855395.1	Complete Genome	below-threshold-mismatch	OK
150121	GCF_900177685.1	Contig	below-threshold-mismatch	OK
150123	GCF_003755125.1	Contig	species-match	OK
150146	GCF_900107635.1	Contig	below-threshold-mismatch	OK
150172	GCF_000425485.1	Scaffold	below-threshold-mismatch	OK
150240	GCF_000425665.1	Scaffold	below-threshold-mismatch	OK
150248	GCF_900111795.1	Scaffold	below-threshold-mismatch	OK
150723	GCF_014138635.1	Scaffold	species-match	OK
150829	GCF_000214355.1	Complete Genome	low-coverage	OK
150832	GCF_017876395.1	Contig	below-threshold-mismatch	OK
151081	GCF_000967625.1	Contig	species-match	OK
151276	GCF_000212915.1	Chromosome	low-coverage	OK
151414	GCF_000308295.2	Scaffold	below-threshold-mismatch	OK
151781	GCF_024397795.1	Complete Genome	species-match	OK
151783	GCF_007572485.1	Contig	species-match	OK
151784	GCF_004216695.1	Contig	below-threshold-mismatch	OK
152142	GCF_019645835.1	Complete Genome	species-match	OK
152260	GCF_000021945.1	Complete Genome	below-threshold-mismatch	OK
152268	GCF_007994985.1	Contig	below-threshold-mismatch	OK
152297	GCF_002310795.1	Complete Genome	species-match	OK
152331	GCF_014879295.1	Complete Genome	species-match	OK
152332	GCF_002276885.1	Contig	species-match	OK
152335	GCF_001434475.1	Contig	species-match	OK
152475	GCF_000385215.1	Contig	below-threshold-mismatch	OK
152480	GCF_016127755.1	Complete Genome	species-match	OK
152490	GCF_003364255.1	Contig	low-coverage	OK
152500	GCF_000959505.1	Complete Genome	species-match	OK
152794	GCF_000011305.1	Complete Genome	species-match	OK
153026	GCF_000426225.1	Scaffold	low-coverage	OK
153151	GCF_016939435.1	Complete Genome	species-match	OK
153266	GCF_900489835.1	Contig	species-match	OK
153267	GCF_900489485.1	Scaffold	species-match	OK
153493	GCF_014054725.1	Complete Genome	species-match	OK
153496	GCF_001787355.1	Complete Genome	species-match	OK
153622	GCF_025996475.1	Scaffold	low-coverage	OK
153721	GCF_000426725.1	Scaffold	low-coverage	OK
153731	GCF_007988825.1	Contig	species-match	OK
153971	GCF_002101785.1	Contig	species-match	OK
154046	GCF_009721605.1	Contig	species-match	OK
154117	GCF_003814705.1	Contig	below-threshold-mismatch	OK
154288	GCF_013046825.1	Complete Genome	species-match	OK
154621	GCF_000394035.1	Scaffold	species-match	OK
154981	GCF_025137635.1	Complete Genome	species-match	OK
155042	GCF_018531165.1	Contig	mismatch	OK
155085	GCF_002101335.1	Complete Genome	species-match	OK
155192	GCF_902813205.1	Scaffold	mismatch	OK
155322	GCF_016605985.1	Complete Genome	species-match	OK
155416	GCA_004154925.1	Scaffold		
155615	GCA_002764055.1	Complete Genome	subspecies-match	OK
155615	GCA_019552005.1	Complete Genome	subspecies-match	OK
155615	GCA_000163915.2	Complete Genome	derived-species-match	OK
155615	GCA_000162235.2	Complete Genome	derived-species-match	OK
155615	GCA_001296125.1	Complete Genome	derived-species-match	OK
155617	GCF_000394015.1	Scaffold	species-match	OK
155618	GCF_000393995.1	Scaffold	species-match	OK
155651	GCA_019925595.1	Scaffold		
155680	GCF_000380025.1	Scaffold	low-coverage	OK
155863	GCF_000179575.2	Complete Genome	low-coverage	OK
155866	GCF_001761545.1	Complete Genome	species-match	OK
155892	GCF_000022005.1	Complete Genome	species-match	OK
156202	GCF_002924625.1	Contig	species-match	OK
156203	GCF_002895525.1	Scaffold	species-match	OK
156205	GCF_003386945.1	Contig	mismatch	OK
156457	GCF_018132105.1	Scaffold	below-threshold-mismatch	OK
156892	GCF_001936115.1	Scaffold	low-coverage	OK
156976	GCF_001263755.1	Chromosome	species-match	OK
156977	GCF_021172025.1	Complete Genome	species-match	OK
156978	GCF_900187215.1	Complete Genome	species-match	OK
156979	GCF_016907775.1	Contig	low-coverage	OK
156980	GCF_003024475.1	Scaffold	species-match	OK
156981	GCF_018917805.1	Contig	species-match	OK
156994	GCF_900142205.1	Scaffold	low-coverage	OK
157076	GCF_900067155.1	Scaffold	species-match	OK
157225	GCF_009831115.1	Contig	below-threshold-mismatch	OK
157227	GCF_003387165.1	Scaffold	below-threshold-mismatch	OK
157228	GCF_000425845.1	Scaffold	below-threshold-mismatch	OK
157463	GCF_001047075.2	Scaffold	below-threshold-mismatch	OK
157592	GCF_001586935.1	Scaffold	low-coverage	OK
157687	GCF_007990545.2	Complete Genome	species-match	OK
157688	GCF_007990525.1	Complete Genome	species-match	OK
157691	GCF_008327825.1	Complete Genome	species-match	OK
157692	GCF_007990505.1	Complete Genome	species-match	OK
157733	GCF_001039475.1	Scaffold	low-coverage	OK
157779	GCF_002157205.1	Complete Genome	species-match	OK
157784	GCF_000513835.1	Scaffold	species-match	OK
157838	GCF_001420715.1	Scaffold	species-match	OK
157910	GCF_900101795.1	Contig	species-match	OK
158080	GCF_000055785.1	Complete Genome	below-threshold-mismatch	OK
158484	GCF_000412335.2	Scaffold	species-match	OK
158500	GCF_001742225.1	Complete Genome	species-match	OK
158627	GCF_900111735.1	Scaffold	below-threshold-mismatch	OK
158787	GCF_001042635.1	Complete Genome	species-match	OK
158822	GCF_002393445.1	Complete Genome	species-match	OK
158836	GCF_019048625.1	Complete Genome	derived-species-match	OK
158847	GCF_900187035.1	Complete Genome	species-match	OK
158849	GCF_022592395.1	Complete Genome	species-match	OK
158850	GCF_900455105.1	Contig	species-match	OK
158877	GCF_003634235.1	Scaffold	species-match	OK
158897	GCF_014644515.1	Scaffold	below-threshold-mismatch	OK
158898	GCF_900105725.1	Contig	below-threshold-mismatch	OK
158899	GCF_001584145.1	Complete Genome	below-threshold-mismatch	OK
159290	GCF_000717475.1	Contig	below-threshold-mismatch	OK
159291	GCF_900156105.1	Scaffold	below-threshold-mismatch	OK
159292	GCF_900107405.1	Scaffold	below-threshold-mismatch	OK
159450	GCF_000785435.2	Contig	species-match	OK
159728	GCF_000430005.1	Scaffold	low-coverage	OK
160233	GCF_000017945.1	Complete Genome	low-coverage	OK
160386	GCF_000550785.1	Complete Genome	below-threshold-mismatch	OK
160396	GCF_003634775.1	Scaffold	below-threshold-mismatch	OK
160404	GCF_014982935.1	Contig	species-match	OK
160453	GCF_003343305.1	Complete Genome	species-match	OK
160454	GCF_000393975.1	Scaffold	species-match	OK
160487	GCF_017873435.1	Contig	low-coverage	OK
160660	GCF_000754095.2	Contig	below-threshold-mismatch	OK
160661	GCF_000429965.1	Scaffold	low-coverage	OK
160799	GCF_000758665.1	Complete Genome	below-threshold-mismatch	OK
160825	GCF_021026195.1	Scaffold	below-threshold-mismatch	OK
161154	GCF_900176005.1	Chromosome	low-coverage	OK
161156	GCF_000746255.1	Scaffold	low-coverage	OK
161360	GCF_001687565.2	Complete Genome	species-match	OK
161398	GCF_001444405.1	Complete Genome	species-match	OK
161493	GCF_000022145.1	Complete Genome	below-threshold-mismatch	OK
161879	GCF_000023145.1	Complete Genome	species-match	OK
161890	GCF_000375365.1	Contig	below-threshold-mismatch	OK
161895	GCF_001941565.1	Complete Genome	species-match	OK
161896	GCF_000980815.1	Complete Genome	species-match	OK
161899	GCF_000833575.1	Complete Genome	below-threshold-mismatch	OK
162169	GCF_016907235.1	Contig	below-threshold-mismatch	OK
162209	GCF_001465255.1	Complete Genome	species-match	OK
162425	GCF_000011425.1	Chromosome		
162426	GCF_014725695.1	Complete Genome	species-match	OK
163003	GCF_000265525.1	Complete Genome	below-threshold-mismatch	OK
163011	GCF_900104735.1	Chromosome	species-match	OK
163202	GCF_900156665.1	Contig	below-threshold-mismatch	OK
163359	GCF_001705075.2	Complete Genome	species-match	OK
163361	GCF_017315755.1	Scaffold	below-threshold-mismatch	OK
163665	GCF_000213575.1	Scaffold	species-match	OK
163869	GCF_000374485.1	Scaffold	low-coverage	OK
163874	GCF_016907495.1	Contig	below-threshold-mismatch	OK
163877	GCF_002224365.1	Complete Genome	below-threshold-mismatch	OK
163879	GCF_024609785.1	Scaffold	low-coverage	OK
164328	GCA_020800215.1	Scaffold		
164330	GCF_000310185.1	Contig	below-threshold-mismatch	OK
164348	GCF_006715785.1	Contig	below-threshold-mismatch	OK
164393	GCF_900258455.1	Chromosome	species-match	OK
164451	GCF_000148385.1	Complete Genome	below-threshold-mismatch	OK
164452	GCF_026000775.1	Complete Genome	species-match	OK
164546	GCF_000069785.1	Chromosome	below-threshold-mismatch	OK
165096	GCF_000219805.1	Complete Genome	species-match	OK
165179	GCF_020735445.1	Complete Genome	species-match	OK
165694	GCF_000385435.1	Scaffold	species-match	OK
165813	GCF_004349435.1	Contig	species-match	OK
165814	GCF_016907355.1	Contig	below-threshold-mismatch	OK
166485	GCF_003609595.1	Contig	species-match	OK
166486	GCF_900537995.1	Complete Genome	species-match	OK
166633	GCA_023634325.1	Contig		
166793	GCF_003633755.1	Scaffold	below-threshold-mismatch	OK
166939	GCF_000374325.1	Scaffold	low-coverage	OK
167481	GCF_007992055.1	Contig	species-match	OK
167642	GCF_000165505.1	Complete Genome	low-coverage	OK
167964	GCF_000199675.1	Complete Genome	low-coverage	OK
168275	GCF_000482725.1	Scaffold	low-coverage	OK
168379	GCF_016584055.1	Contig	below-threshold-mismatch	OK
168384	GCF_025148285.1	Complete Genome	species-match	OK
168469	GCF_900105935.1	Contig	species-match	OK
168695	GCF_000016425.1	Complete Genome	below-threshold-mismatch	OK
168697	GCF_000384275.1	Scaffold	species-match	OK
168935	GCF_000421265.1	Contig	species-match	OK
169050	GCF_000423005.1	Scaffold	below-threshold-mismatch	OK
169134	GCF_003386075.1	Contig	below-threshold-mismatch	OK
169176	GCF_003860345.1	Complete Genome	species-match	OK
169177	GCF_000620825.1	Scaffold	species-match	OK
169292	GCF_000022905.1	Complete Genome	species-match	OK
169388	GCF_020744495.1	Contig		
169427	GCF_003330825.1	Complete Genome	species-match	OK
169430	GCF_002902965.1	Complete Genome	species-match	OK
169435	GCF_023008305.1	Complete Genome	species-match	OK
169438	GCF_000423605.1	Scaffold	below-threshold-mismatch	OK
169507	GCA_023212875.1	Contig		
169669	GCF_900104365.1	Chromosome	species-match	OK
169679	GCF_000473995.1	Complete Genome	species-match	OK
169760	GCF_000758685.1	Complete Genome	below-threshold-mismatch	OK
169765	GCF_010731535.1	Complete Genome	species-match	OK
169960	GCF_009192735.1	Contig	below-threshold-mismatch	OK
170367	GCF_003994475.1	Scaffold	below-threshold-mismatch	OK
170573	GCF_002208805.2	Complete Genome	species-match	OK
170623	GCF_900110885.1	Scaffold	below-threshold-mismatch	OK
170652	GCF_000189255.1	Contig	below-threshold-mismatch	OK
170673	GCF_001995825.2	Complete Genome	species-match	OK
170679	GCF_024347355.1	Complete Genome	species-match	OK
170994	GCF_016907735.1	Contig	below-threshold-mismatch	OK
171121	GCF_000619805.1	Scaffold	below-threshold-mismatch	OK
171194	GCF_000952855.1	Contig	below-threshold-mismatch	OK
171284	GCF_000328725.1	Complete Genome	species-match	OK
171383	GCF_001274785.1	Contig	below-threshold-mismatch	OK
171438	GCF_019090985.1	Complete Genome	species-match	OK
171523	GCF_001591865.1	Contig	species-match	OK
171674	GCF_000423185.1	Scaffold	low-coverage	OK
171695	GCF_000217795.1	Complete Genome	below-threshold-mismatch	OK
171864	GCA_001311545.1	Contig	below-threshold-mismatch	OK
171865	GCF_009938015.1	Complete Genome	species-match	OK
172042	GCF_900637985.1	Complete Genome	species-match	OK
172043	GCF_019395145.1	Complete Genome	species-match	OK
172044	GCF_014199595.1	Scaffold	species-match	OK
172045	GCF_001483145.1	Contig	species-match	OK
172049	GCF_000022545.1	Complete Genome	below-threshold-mismatch	OK
172371	GCF_015356855.1	Contig	below-threshold-mismatch	OK
172713	GCF_002240415.1	Complete Genome	below-threshold-mismatch	OK
172827	GCF_003568585.1	Complete Genome	species-match	OK
173053	GCF_002846495.1	Contig	below-threshold-mismatch	OK
173363	GCF_017876515.1	Contig	below-threshold-mismatch	OK
173364	GCF_017876545.1	Contig	below-threshold-mismatch	OK
173366	GCF_000372845.1	Scaffold	below-threshold-mismatch	OK
173480	GCF_000010305.1	Complete Genome	low-coverage	OK
173509	GCF_000518605.1	Scaffold	below-threshold-mismatch	OK
173676	GCF_014196055.1	Scaffold	below-threshold-mismatch	OK
173990	GCF_900108485.1	Scaffold	below-threshold-mismatch	OK
